place_id,place_name,source,title,landing_url,image_url,thumbnail_url,creator,license,license_url,inside_boundary,bc_in_metadata,raw_location_text
provincial-prudhomme-lake-park,Prudhomme Lake Park,wikimedia_commons,"Prudhomme Lake, during a break in the weather..jpg","https://commons.wikimedia.org/wiki/File:Prudhomme_Lake,_during_a_break_in_the_weather..jpg",https://upload.wikimedia.org/wikipedia/commons/6/65/Prudhomme_Lake%2C_during_a_break_in_the_weather..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Prudhomme_Lake%2C_during_a_break_in_the_weather..jpg/960px-Prudhomme_Lake%2C_during_a_break_in_the_weather..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Alan Vernon,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,Prudhomme Lake is situated just a few mile East of Prince Rupert. BC.
provincial-rearguard-falls-park,Rearguard Falls Park,wikimedia_commons,"REARGUARD FALLS PROVINCIAL PARK, B.C..jpg","https://commons.wikimedia.org/wiki/File:REARGUARD_FALLS_PROVINCIAL_PARK,_B.C..jpg",https://upload.wikimedia.org/wikipedia/commons/8/85/REARGUARD_FALLS_PROVINCIAL_PARK%2C_B.C..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/REARGUARD_FALLS_PROVINCIAL_PARK%2C_B.C..jpg/960px-REARGUARD_FALLS_PROVINCIAL_PARK%2C_B.C..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,JERRYE AND ROY KLOTZ MD,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,False,True,"PROVINCIAL PARK IN BRITISH COLUMBIA, CANADA, PROTECTING THE WATERFALL OF THE SAME NAME, WHICH IS ON THE FRASER RIVER JUST ABOVE ITS 			EMERGENCE INTO THE ROCKY MOUNTAIN TRENCH NEAR THE COMMUNITY OF TETE JAUNE CACHE.  THE FALLS ARE THE UPPER LIMIT OF THE MIGRATION OF SALMON FROM THE PACIFIC 	OCEAN"
provincial-rearguard-falls-park,Rearguard Falls Park,wikimedia_commons,2019-06 Rearguard Falls (02).jpg,https://commons.wikimedia.org/wiki/File:2019-06_Rearguard_Falls_(02).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/2019-06_Rearguard_Falls_%2802%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/2019-06_Rearguard_Falls_%2802%29.jpg/960px-2019-06_Rearguard_Falls_%2802%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ralf Lotys (Sicherlich),CC BY 4.0,https://creativecommons.org/licenses/by/4.0,True,True,"Commons coordinates: 52.974423, -119.363105; Die Rearguard Falls sind Wasserfälle im Rearguard Falls Provincial Park in  British Columbia, Kanada."
provincial-red-bluff-park,Red Bluff Park,openverse,"Red Bluff Provincial Park, British Columbia",https://commons.wikimedia.org/w/index.php?curid=93530503,https://upload.wikimedia.org/wikipedia/commons/a/a5/Red_Bluff_Provincial_Park%2C_British_Columbia.jpg,https://api.openverse.org/v1/images/179a0eed-21c6-473d-8d53-3ff7f35f777c/thumb/,Darren Kirby,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-red-bluff-park,Red Bluff Park,wikimedia_commons,"Red Bluff Provincial Park, British Columbia.jpg","https://commons.wikimedia.org/wiki/File:Red_Bluff_Provincial_Park,_British_Columbia.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a5/Red_Bluff_Provincial_Park%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/Red_Bluff_Provincial_Park%2C_British_Columbia.jpg/960px-Red_Bluff_Provincial_Park%2C_British_Columbia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Darren Kirby,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,False,True,"Red Bluff Provincial Park, British Columbia"
provincial-rolley-lake-park,Rolley Lake Park,wikimedia_commons,Blacky Pool Lake.jpg,https://commons.wikimedia.org/wiki/File:Blacky_Pool_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1f/Blacky_Pool_Lake.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Blacky_Pool_Lake.jpg/960px-Blacky_Pool_Lake.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Jmkwalkow,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,False,"Commons coordinates: 49.242500, -122.389500; Rolley Lake"
provincial-ross-lake-park,Ross Lake Park,wikimedia_commons,Autumn View from Ross Lake Provincial Park.jpg,https://commons.wikimedia.org/wiki/File:Autumn_View_from_Ross_Lake_Provincial_Park.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Autumn_View_from_Ross_Lake_Provincial_Park.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/Autumn_View_from_Ross_Lake_Provincial_Park.jpg/960px-Autumn_View_from_Ross_Lake_Provincial_Park.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Autumn View from Ross Lake Provincial Park, British Columbia, Canada"
provincial-saltery-bay-park,Saltery Bay Park,wikimedia_commons,MermaidsCove.jpg,https://commons.wikimedia.org/wiki/File:MermaidsCove.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e7/MermaidsCove.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/MermaidsCove.jpg/960px-MermaidsCove.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Redonebird,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,False,"Commons coordinates: 49.779116, -124.190902; Mermaids Cove at Saltery Bay Provincial Park, B.C."
provincial-sasquatch-park,Sasquatch Park,wikimedia_commons,"Dragonfly, Deer Lake, Sasquatch Provincial Park, BC, Canada - panoramio.jpg","https://commons.wikimedia.org/wiki/File:Dragonfly,_Deer_Lake,_Sasquatch_Provincial_Park,_BC,_Canada_-_panoramio.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2c/Dragonfly%2C_Deer_Lake%2C_Sasquatch_Provincial_Park%2C_BC%2C_Canada_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/Dragonfly%2C_Deer_Lake%2C_Sasquatch_Provincial_Park%2C_BC%2C_Canada_-_panoramio.jpg/960px-Dragonfly%2C_Deer_Lake%2C_Sasquatch_Provincial_Park%2C_BC%2C_Canada_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,B&B-Traveller,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,True,"Dragonfly, Deer Lake, Sasquatch Provincial Park, BC, Canada"
provincial-seeley-lake-park,Seeley Lake Park,wikimedia_commons,Rain falls amongst the wetlands on the shores of Lake Seeley.png,https://commons.wikimedia.org/wiki/File:Rain_falls_amongst_the_wetlands_on_the_shores_of_Lake_Seeley.png,https://upload.wikimedia.org/wikipedia/commons/e/e1/Rain_falls_amongst_the_wetlands_on_the_shores_of_Lake_Seeley.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Rain_falls_amongst_the_wetlands_on_the_shores_of_Lake_Seeley.png/960px-Rain_falls_amongst_the_wetlands_on_the_shores_of_Lake_Seeley.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Rain falls amongst the wetlands on the shores of Lake Seeley, British Columbia, Canada, with the Hazelton Mountains shrouded in mists in the background"
provincial-shannon-falls-park,Shannon Falls Park,openverse,Where Leprechauns Live in North America:- Shannon Falls British Columbia,https://www.flickr.com/photos/14132971@N05/3363708293,https://live.staticflickr.com/3425/3363708293_914484d2da_b.jpg,https://api.openverse.org/v1/images/ffbe2435-83e4-442c-913d-978f06c03868/thumb/,Patrick Doheny,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-shannon-falls-park,Shannon Falls Park,wikimedia_commons,Shannon falls pano.jpg,https://commons.wikimedia.org/wiki/File:Shannon_falls_pano.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Shannon_falls_pano.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/e/eb/Shannon_falls_pano.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"Mfield, Matthew Field, http://www.photography.mattfield.com",CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,True,True,"Commons coordinates: 49.669627, -123.162059; A vertical panorama of Shannon Falls, located in Shannon Falls Provincial Park, 58 kilometers (36 mi) from Vancouver and 2 kilometers (1 mi) south of Squamish along the Sea to Sky Highway in British Columbia, Canada. The falls are 335m high."
provincial-shuswap-lake-park,Shuswap Lake Park,openverse,"Floating by the Nelson Beach Marine Park on Shuswap Lake, BC",https://www.flickr.com/photos/72703814@N00/4681025907,https://live.staticflickr.com/4031/4681025907_ef34ec85e6_b.jpg,https://api.openverse.org/v1/images/01637cbb-c5fd-4fe5-b1fe-540db1e84eb8/thumb/,Ryan Van Veen Photography,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-shuswap-lake-park,Shuswap Lake Park,openverse,"Service boat near Nelson Beach Marine Park on Shuswap Lake, BC",https://www.flickr.com/photos/72703814@N00/4681655508,https://live.staticflickr.com/4020/4681655508_0765fd798e_b.jpg,https://api.openverse.org/v1/images/26573458-501a-447b-8125-77a43faeb83f/thumb/,Ryan Van Veen Photography,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-shuswap-lake-park,Shuswap Lake Park,openverse,"Houseboating on Shuswap Lake near the Cinnemousun Narrows Provincial Park, BC",https://www.flickr.com/photos/72703814@N00/4680946333,https://live.staticflickr.com/4002/4680946333_68b6e234ee_b.jpg,https://api.openverse.org/v1/images/65e98bf6-ec89-4d89-9084-fdada30150e6/thumb/,Ryan Van Veen Photography,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-shuswap-lake-park,Shuswap Lake Park,openverse,"Nelson Beach Marine Park on Shuswap Lake, BC",https://www.flickr.com/photos/72703814@N00/4681016415,https://live.staticflickr.com/4039/4681016415_9e0f292d90_b.jpg,https://api.openverse.org/v1/images/9cd0558f-b704-4bfb-8e44-500509d73f46/thumb/,Ryan Van Veen Photography,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-shuswap-lake-park,Shuswap Lake Park,openverse,"Nelson Beach Marine Park on Shuswap Lake, BC",https://www.flickr.com/photos/72703814@N00/4681014117,https://live.staticflickr.com/4061/4681014117_15e993dcfd_b.jpg,https://api.openverse.org/v1/images/a7ab03c0-8e56-4608-b486-214ccdd8e214/thumb/,Ryan Van Veen Photography,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,False,True,
provincial-silver-lake-park,Silver Lake Park,wikimedia_commons,Silver Lake Bc (161623637).jpeg,https://commons.wikimedia.org/wiki/File:Silver_Lake_Bc_(161623637).jpeg,https://upload.wikimedia.org/wikipedia/commons/b/be/Silver_Lake_Bc_%28161623637%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Silver_Lake_Bc_%28161623637%29.jpeg/960px-Silver_Lake_Bc_%28161623637%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Z S Photography,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,False,True,"500px provided description: Crystal clean water [#Trees ,#Water ,#Mountain ,#BC ,#Reflection ,#Silverlake]"
provincial-skaha-bluffs-park,Skaha Bluffs Park,openverse,"Skaha Bluffs, Penticton, BC",https://www.flickr.com/photos/30492852@N00/9988164285,https://live.staticflickr.com/7353/9988164285_142eeb5257_b.jpg,https://api.openverse.org/v1/images/8d8d71cc-fc9a-4bc9-a476-4f8a2c181a4b/thumb/,Tim Buss,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,False,True,
provincial-skaha-bluffs-park,Skaha Bluffs Park,wikimedia_commons,"Skaha Bluffs, Penticton, BC (9988164285).jpg","https://commons.wikimedia.org/wiki/File:Skaha_Bluffs,_Penticton,_BC_(9988164285).jpg",https://upload.wikimedia.org/wikipedia/commons/c/c0/Skaha_Bluffs%2C_Penticton%2C_BC_%289988164285%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/Skaha_Bluffs%2C_Penticton%2C_BC_%289988164285%29.jpg/960px-Skaha_Bluffs%2C_Penticton%2C_BC_%289988164285%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Tim Buss from North County, San Diego, California, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,False,True,It's a long way down….
provincial-skookumchuck-narrows-park,Skookumchuck Narrows Park,wikimedia_commons,Skookumchuck.JPG,https://commons.wikimedia.org/wiki/File:Skookumchuck.JPG,https://upload.wikimedia.org/wikipedia/commons/3/38/Skookumchuck.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Skookumchuck.JPG/960px-Skookumchuck.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Mark Reed,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,False,True,"Skookumchuck Narrows, a salt water rapid at the entrance to Sechelt Inlet,BC, CA, during strong ebb tide."
provincial-slim-creek-park,Slim Creek Park,wikimedia_commons,"Orange Peel fungus -Aleuria aurantia- on rocks at Slim Creek, British Columbia, CA.jpg","https://commons.wikimedia.org/wiki/File:Orange_Peel_fungus_-Aleuria_aurantia-_on_rocks_at_Slim_Creek,_British_Columbia,_CA.jpg",https://upload.wikimedia.org/wikipedia/commons/e/ec/Orange_Peel_fungus_-Aleuria_aurantia-_on_rocks_at_Slim_Creek%2C_British_Columbia%2C_CA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Orange_Peel_fungus_-Aleuria_aurantia-_on_rocks_at_Slim_Creek%2C_British_Columbia%2C_CA.jpg/960px-Orange_Peel_fungus_-Aleuria_aurantia-_on_rocks_at_Slim_Creek%2C_British_Columbia%2C_CA.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Clyde Charles Brown,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,False,True,"Orange Peel fungus [Aleuria aurantia] on rocks at Slim Creek, British Columbia, CA"
provincial-stagleap-park,Stagleap Park,wikimedia_commons,Pimoa haden.jpg,https://commons.wikimedia.org/wiki/File:Pimoa_haden.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Pimoa_haden.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/e/e4/Pimoa_haden.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"CBG Photography Group, Centre for Biodiversity Genomics",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,True,"Pimoa haden near Cornice Ridge in Stagleap Provincial Park, British Columbia, Canada"
provincial-stemwinder-park,Stemwinder Park,wikimedia_commons,Stemwinder Provincial Park - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Stemwinder_Provincial_Park_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Stemwinder_Provincial_Park_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/Stemwinder_Provincial_Park_-_panoramio.jpg/960px-Stemwinder_Provincial_Park_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Kiwibirdman,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,True,False,"Commons coordinates: 49.370805, -120.136485; Stemwinder Provincial Park"
provincial-tantalus-park,Tantalus Park,wikimedia_commons,Tantalus - 06 - Tantalus from Pelion shoulder (7000 ft pass) (197841728).jpg,https://commons.wikimedia.org/wiki/File:Tantalus_-_06_-_Tantalus_from_Pelion_shoulder_(7000_ft_pass)_(197841728).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7b/Tantalus_-_06_-_Tantalus_from_Pelion_shoulder_%287000_ft_pass%29_%28197841728%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/Tantalus_-_06_-_Tantalus_from_Pelion_shoulder_%287000_ft_pass%29_%28197841728%29.jpg/960px-Tantalus_-_06_-_Tantalus_from_Pelion_shoulder_%287000_ft_pass%29_%28197841728%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,"Commons coordinates: 49.870692, -123.351568; The impressive Mt. Tantalus from the north. We approached via the shoulder of Pelion as part of a 4-day walk-in ascent of Tantalus. 

The shot is taken from the 7400ft shoulder of Pelion. Out campsite was down the ridge near the visible low point. The route meandered up around the bowl in the centre of the photo before obtaining the North ridge and following that to the summit. An excellent route."
provincial-tantalus-park,Tantalus Park,wikimedia_commons,Trips 06 - Tantalus - 05- climbing Pelion Gl towards shoulder (7000 ft pass) (197841501).jpg,https://commons.wikimedia.org/wiki/File:Trips_06_-_Tantalus_-_05-_climbing_Pelion_Gl_towards_shoulder_(7000_ft_pass)_(197841501).jpg,https://upload.wikimedia.org/wikipedia/commons/2/24/Trips_06_-_Tantalus_-_05-_climbing_Pelion_Gl_towards_shoulder_%287000_ft_pass%29_%28197841501%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Trips_06_-_Tantalus_-_05-_climbing_Pelion_Gl_towards_shoulder_%287000_ft_pass%29_%28197841501%29.jpg/960px-Trips_06_-_Tantalus_-_05-_climbing_Pelion_Gl_towards_shoulder_%287000_ft_pass%29_%28197841501%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,Trips '06 - Tantalus - 05- climbing Pelion Gl towards shoulder (7000 ft pass)
provincial-tantalus-park,Tantalus Park,wikimedia_commons,Trips 06 - Tantalus - 08 - panorama looking N from Pelion shoulder (7000 ft pass) (197842833).jpg,https://commons.wikimedia.org/wiki/File:Trips_06_-_Tantalus_-_08_-_panorama_looking_N_from_Pelion_shoulder_(7000_ft_pass)_(197842833).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Trips_06_-_Tantalus_-_08_-_panorama_looking_N_from_Pelion_shoulder_%287000_ft_pass%29_%28197842833%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Trips_06_-_Tantalus_-_08_-_panorama_looking_N_from_Pelion_shoulder_%287000_ft_pass%29_%28197842833%29.jpg/960px-Trips_06_-_Tantalus_-_08_-_panorama_looking_N_from_Pelion_shoulder_%287000_ft_pass%29_%28197842833%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,Trips '06 - Tantalus - 08 - panorama looking N from Pelion shoulder (7000 ft pass)
provincial-tantalus-park,Tantalus Park,wikimedia_commons,Trips 06 - Tantalus - 03 - interesting icefall formations (197841093).jpg,https://commons.wikimedia.org/wiki/File:Trips_06_-_Tantalus_-_03_-_interesting_icefall_formations_(197841093).jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Trips_06_-_Tantalus_-_03_-_interesting_icefall_formations_%28197841093%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Trips_06_-_Tantalus_-_03_-_interesting_icefall_formations_%28197841093%29.jpg/960px-Trips_06_-_Tantalus_-_03_-_interesting_icefall_formations_%28197841093%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,Trips '06 - Tantalus - 03 - interesting icefall formations
provincial-tantalus-park,Tantalus Park,wikimedia_commons,Trips 06 - Tantalus - 04 - climbing Pelion Gl towards shoulder (7000 ft pass) (197841301).jpg,https://commons.wikimedia.org/wiki/File:Trips_06_-_Tantalus_-_04_-_climbing_Pelion_Gl_towards_shoulder_(7000_ft_pass)_(197841301).jpg,https://upload.wikimedia.org/wikipedia/commons/2/2f/Trips_06_-_Tantalus_-_04_-_climbing_Pelion_Gl_towards_shoulder_%287000_ft_pass%29_%28197841301%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Trips_06_-_Tantalus_-_04_-_climbing_Pelion_Gl_towards_shoulder_%287000_ft_pass%29_%28197841301%29.jpg/960px-Trips_06_-_Tantalus_-_04_-_climbing_Pelion_Gl_towards_shoulder_%287000_ft_pass%29_%28197841301%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,"Our rope team climbing Pelion. You get very attached to your team being as you are, well, attached physically to one another."
provincial-tatshenshini-alsek-park,Tatshenshini-Alsek Park,wikimedia_commons,"2015-08-14 Samuel Glacier, Tatshenshini-Alsek Park 1347.jpg","https://commons.wikimedia.org/wiki/File:2015-08-14_Samuel_Glacier,_Tatshenshini-Alsek_Park_1347.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c6/2015-08-14_Samuel_Glacier%2C_Tatshenshini-Alsek_Park_1347.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/2015-08-14_Samuel_Glacier%2C_Tatshenshini-Alsek_Park_1347.jpg/960px-2015-08-14_Samuel_Glacier%2C_Tatshenshini-Alsek_Park_1347.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Please attribute as: ""Wikipedia / Tobias Klenze"" (user page link optional). Remember that you must also mention the license (and link to it). So for example, if this picture is licensed under CC-BY-SA 4.0, the following is correct: Image: Wikipedia / Tobias Klenze / CC-BY-SA 4.0. The license must be a link!",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,True,"Commons coordinates: 59.682737, -136.776083; Tatshenshini-Alsek Provincial Park, British Columbia, Canada."
provincial-tatshenshini-alsek-park,Tatshenshini-Alsek Park,wikimedia_commons,2015-08-12 Tatshenshini-Alsek Park 1199.jpg,https://commons.wikimedia.org/wiki/File:2015-08-12_Tatshenshini-Alsek_Park_1199.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/2015-08-12_Tatshenshini-Alsek_Park_1199.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/2015-08-12_Tatshenshini-Alsek_Park_1199.jpg/960px-2015-08-12_Tatshenshini-Alsek_Park_1199.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Please attribute as: ""Wikipedia / Tobias Klenze"" (user page link optional). Remember that you must also mention the license (and link to it). So for example, if this picture is licensed under CC-BY-SA 4.0, the following is correct: Image: Wikipedia / Tobias Klenze / CC-BY-SA 4.0. The license must be a link!",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,False,True,"Tatshenshini-Alsek Provincial Park, British Columbia, Canada."
provincial-ten-mile-lake-park,Ten Mile Lake Park,wikimedia_commons,Reflections along the shores of Ten Mile Lake.png,https://commons.wikimedia.org/wiki/File:Reflections_along_the_shores_of_Ten_Mile_Lake.png,https://upload.wikimedia.org/wikipedia/commons/5/5a/Reflections_along_the_shores_of_Ten_Mile_Lake.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/Reflections_along_the_shores_of_Ten_Mile_Lake.png/960px-Reflections_along_the_shores_of_Ten_Mile_Lake.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Extemporalist,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,False,True,"Reflections along the shores of Ten Mile Lake, in Ten Mile Lake Provincial Park, British Columbia, Canada"
provincial-tetrahedron-park,Tetrahedron Park,wikimedia_commons,Trips 04 - Tetrahedron - 38 (90964552).jpg,https://commons.wikimedia.org/wiki/File:Trips_04_-_Tetrahedron_-_38_(90964552).jpg,https://upload.wikimedia.org/wikipedia/commons/1/19/Trips_04_-_Tetrahedron_-_38_%2890964552%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/1/19/Trips_04_-_Tetrahedron_-_38_%2890964552%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,Trips '04 - Tetrahedron - 38
provincial-tetrahedron-park,Tetrahedron Park,wikimedia_commons,Trips 04 - Tetrahedron - 30 (90964406).jpg,https://commons.wikimedia.org/wiki/File:Trips_04_-_Tetrahedron_-_30_(90964406).jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Trips_04_-_Tetrahedron_-_30_%2890964406%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/4/48/Trips_04_-_Tetrahedron_-_30_%2890964406%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,"McKay Savage from London, UK",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,True,False,folling the river to McNair Cabin
